BudgetDate,GLAccountNumber,JobNumber,DailyBudgetID,BudgetedHours,BudgetedDollars,FICA,FUTA,SUTA,WorkmansCompensation,Medicare
11/30/2016,4000,3006,26269,3.5000,29.7500,1.8500,0.1800,1.2300,1.4700,0.4300
12/1/2016,4000,3006,26270,3.5000,29.7500,1.8500,0.1800,1.2300,1.4700,0.4300
12/2/2016,4000,3006,26271,3.5000,29.7500,1.8500,0.1800,1.2300,1.4700,0.4300
12/5/2016,4000,3006,26272,3.5000,29.7500,1.8500,0.1800,1.2300,1.4700,0.4300
12/6/2016,4000,3006,26273,3.5000,29.7500,1.8500,0.1800,1.2300,1.4700,0.4300
9/7/2016,4000,3016,26470,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/8/2016,4000,3016,26471,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/9/2016,4000,3016,26472,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/12/2016,4000,3016,26473,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/13/2016,4000,3016,26474,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/14/2016,4000,3016,26475,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/15/2016,4000,3016,26476,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/16/2016,4000,3016,26477,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/19/2016,4000,3016,26478,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/20/2016,4000,3016,26479,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/21/2016,4000,3016,26480,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/22/2016,4000,3016,26481,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/23/2016,4000,3016,26482,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/26/2016,4000,3016,26483,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/27/2016,4000,3016,26484,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/28/2016,4000,3016,26485,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/29/2016,4000,3016,26486,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/30/2016,4000,3016,26487,46.5000,395.2500,24.5000,2.3700,16.3200,19.5800,5.7400
9/7/2016,4000,3017,26731,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/8/2016,4000,3017,26732,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/9/2016,4000,3017,26733,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/12/2016,4000,3017,26734,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/13/2016,4000,3017,26735,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/14/2016,4000,3017,26736,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/15/2016,4000,3017,26737,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/16/2016,4000,3017,26738,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/19/2016,4000,3017,26739,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/20/2016,4000,3017,26740,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/21/2016,4000,3017,26741,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/22/2016,4000,3017,26742,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/23/2016,4000,3017,26743,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/26/2016,4000,3017,26744,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/27/2016,4000,3017,26745,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/28/2016,4000,3017,26746,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/29/2016,4000,3017,26747,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/30/2016,4000,3017,26748,8.0000,68.0000,4.2200,0.4100,2.8100,3.3700,0.9800
9/9/2016,4000,3005,27111,3.0000,25.5000,1.5800,0.1500,1.0500,1.2600,0.3800
9/16/2016,4000,3005,27112,3.0000,25.5000,1.5800,0.1500,1.0500,1.2600,0.3800
9/23/2016,4000,3005,27113,3.0000,25.5000,1.5800,0.1500,1.0500,1.2600,0.3800
9/30/2016,4000,3005,27114,3.0000,25.5000,1.5800,0.1500,1.0500,1.2600,0.3800
10/7/2016,4000,3005,27115,3.0000,25.5000,1.5800,0.1500,1.0500,1.2600,0.3800
10/14/2016,4000,3005,27116,3.0000,25.5000,1.5800,0.1500,1.0500,1.2600,0.3800
10/21/2016,4000,3005,27117,3.0000,25.5000,1.5800,0.1500,1.0500,1.2600,0.3800
10/28/2016,4000,3005,27118,3.0000,25.5000,1.5800,0.1500,1.0500,1.2600,0.3800
11/4/2016,4000,3005,27119,3.0000,25.5000,1.5800,0.1500,1.0500,1.2600,0.3800
11/11/2016,4000,3005,27120,3.0000,25.5000,1.5800,0.1500,1.0500,1.2600,0.3800
11/18/2016,4000,3005,27121,3.0000,25.5000,1.5800,0.1500,1.0500,1.2600,0.3800
11/25/2016,4000,3005,27122,3.0000,25.5000,1.5800,0.1500,1.0500,1.2600,0.3800
12/2/2016,4000,3005,27123,3.0000,25.5000,1.5800,0.1500,1.0500,1.2600,0.3800
9/7/2016,4000,3003,27306,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/8/2016,4000,3003,27307,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/9/2016,4000,3003,27308,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/12/2016,4000,3003,27309,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/13/2016,4000,3003,27310,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/14/2016,4000,3003,27311,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/15/2016,4000,3003,27312,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/16/2016,4000,3003,27313,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/19/2016,4000,3003,27314,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/20/2016,4000,3003,27315,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/21/2016,4000,3003,27316,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/22/2016,4000,3003,27317,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/23/2016,4000,3003,27318,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/26/2016,4000,3003,27319,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/27/2016,4000,3003,27320,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/28/2016,4000,3003,27321,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/29/2016,4000,3003,27322,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/30/2016,4000,3003,27323,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
9/7/2016,4000,3008,27722,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/7/2016,4010,3008,27723,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/8/2016,4000,3008,27725,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/8/2016,4010,3008,27726,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/9/2016,4000,3008,27728,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/9/2016,4010,3008,27729,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/10/2016,4000,3008,27731,11.0000,93.5000,5.8000,0.5600,3.8600,4.6300,1.3600
9/10/2016,4010,3008,27732,6.0000,72.0000,4.4600,0.4300,2.9700,3.5700,1.0500
9/12/2016,4000,3008,27734,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/12/2016,4010,3008,27735,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/13/2016,4000,3008,27737,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/13/2016,4010,3008,27738,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/14/2016,4000,3008,27740,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/14/2016,4010,3008,27741,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/15/2016,4000,3008,27743,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/15/2016,4010,3008,27744,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/16/2016,4000,3008,27746,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/16/2016,4010,3008,27747,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/17/2016,4000,3008,27749,11.0000,93.5000,5.8000,0.5600,3.8600,4.6300,1.3600
9/17/2016,4010,3008,27750,6.0000,72.0000,4.4600,0.4300,2.9700,3.5700,1.0500
9/19/2016,4000,3008,27752,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/19/2016,4010,3008,27753,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/20/2016,4000,3008,27755,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/20/2016,4010,3008,27756,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/21/2016,4000,3008,27758,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/21/2016,4010,3008,27759,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/22/2016,4000,3008,27761,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/22/2016,4010,3008,27762,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/23/2016,4000,3008,27764,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/23/2016,4010,3008,27765,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/24/2016,4000,3008,27767,11.0000,93.5000,5.8000,0.5600,3.8600,4.6300,1.3600
9/24/2016,4010,3008,27768,6.0000,72.0000,4.4600,0.4300,2.9700,3.5700,1.0500
9/26/2016,4000,3008,27770,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/26/2016,4010,3008,27771,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/27/2016,4000,3008,27773,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/27/2016,4010,3008,27774,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/28/2016,4000,3008,27776,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/28/2016,4010,3008,27777,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/29/2016,4000,3008,27779,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/29/2016,4010,3008,27780,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/30/2016,4000,3008,27782,74.0000,629.0000,39.0000,3.7700,25.9800,31.1600,9.1200
9/30/2016,4010,3008,27783,14.0000,168.0000,10.4200,1.0100,6.9400,8.3200,2.4300
9/7/2016,4000,1077,28092,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/8/2016,4000,1077,28093,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/9/2016,4000,1077,28094,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/12/2016,4000,1077,28095,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/13/2016,4000,1077,28096,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/14/2016,4000,1077,28097,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/15/2016,4000,1077,28098,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/16/2016,4000,1077,28099,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/19/2016,4000,1077,28100,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/20/2016,4000,1077,28101,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/21/2016,4000,1077,28102,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/22/2016,4000,1077,28103,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/23/2016,4000,1077,28104,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/26/2016,4000,1077,28105,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/27/2016,4000,1077,28106,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/28/2016,4000,1077,28107,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/29/2016,4000,1077,28108,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
9/30/2016,4000,1077,28109,2.0000,18.0000,1.1200,0.1100,0.7400,0.8900,0.2600
10/11/2016,4000,4040,28873,13.0000,110.5000,6.8500,0.6600,4.5600,5.4700,1.6100
10/12/2016,4000,4040,28874,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
10/13/2016,4000,4040,28875,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
10/14/2016,4000,4040,28876,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
10/17/2016,4000,4040,28877,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
10/18/2016,4000,4040,28878,13.0000,110.5000,6.8500,0.6600,4.5600,5.4700,1.6100
11/30/2016,4000,4040,28909,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
12/1/2016,4000,4040,28910,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
12/2/2016,4000,4040,28911,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
12/5/2016,4000,4040,28912,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
12/6/2016,4000,4040,28913,13.0000,110.5000,6.8500,0.6600,4.5600,5.4700,1.6100
11/22/2016,4000,4040,28903,13.0000,110.5000,6.8500,0.6600,4.5600,5.4700,1.6100
11/23/2016,4000,4040,28904,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/24/2016,4000,4040,28905,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/25/2016,4000,4040,28906,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/28/2016,4000,4040,28907,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/29/2016,4000,4040,28908,13.0000,110.5000,6.8500,0.6600,4.5600,5.4700,1.6100
11/14/2016,4000,4040,28897,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/15/2016,4000,4040,28898,13.0000,110.5000,6.8500,0.6600,4.5600,5.4700,1.6100
11/16/2016,4000,4040,28899,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/17/2016,4000,4040,28900,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/18/2016,4000,4040,28901,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/21/2016,4000,4040,28902,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/4/2016,4000,4040,28891,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/7/2016,4000,4040,28892,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/8/2016,4000,4040,28893,13.0000,110.5000,6.8500,0.6600,4.5600,5.4700,1.6100
11/9/2016,4000,4040,28894,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/10/2016,4000,4040,28895,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/11/2016,4000,4040,28896,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
10/27/2016,4000,4040,28885,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
10/28/2016,4000,4040,28886,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
10/31/2016,4000,4040,28887,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/1/2016,4000,4040,28888,13.0000,110.5000,6.8500,0.6600,4.5600,5.4700,1.6100
11/2/2016,4000,4040,28889,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
11/3/2016,4000,4040,28890,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
10/19/2016,4000,4040,28879,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
10/20/2016,4000,4040,28880,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
10/21/2016,4000,4040,28881,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
10/24/2016,4000,4040,28882,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
10/25/2016,4000,4040,28883,13.0000,110.5000,6.8500,0.6600,4.5600,5.4700,1.6100
10/26/2016,4000,4040,28884,16.0000,136.0000,8.4300,0.8200,5.6200,6.7400,1.9600
10/17/2016,4000,4044,30596,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
10/24/2016,4000,4044,30597,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
10/31/2016,4000,4044,30598,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
11/7/2016,4000,4044,30599,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
11/14/2016,4000,4044,30600,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
11/21/2016,4000,4044,30601,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
12/2/2016,4000,4044,30614,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
10/21/2016,4000,4044,30608,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
10/28/2016,4000,4044,30609,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
11/4/2016,4000,4044,30610,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
11/11/2016,4000,4044,30611,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
11/18/2016,4000,4044,30612,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
11/25/2016,4000,4044,30613,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
11/28/2016,4000,4044,30602,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
12/5/2016,4000,4044,30603,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
10/14/2016,4000,4044,30607,2.0000,17.0000,1.0600,0.1000,0.7000,0.8400,0.2500
10/3/2016,4000,3016,30619,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/4/2016,4000,3016,30620,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/5/2016,4000,3016,30621,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/6/2016,4000,3016,30622,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/7/2016,4000,3016,30623,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/10/2016,4000,3016,30624,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/30/2016,4000,3016,30661,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
12/1/2016,4000,3016,30662,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
12/2/2016,4000,3016,30663,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
12/5/2016,4000,3016,30664,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
12/6/2016,4000,3016,30665,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/22/2016,4000,3016,30655,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/23/2016,4000,3016,30656,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/24/2016,4000,3016,30657,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/25/2016,4000,3016,30658,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/28/2016,4000,3016,30659,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/29/2016,4000,3016,30660,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/14/2016,4000,3016,30649,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/15/2016,4000,3016,30650,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/16/2016,4000,3016,30651,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/17/2016,4000,3016,30652,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/18/2016,4000,3016,30653,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/21/2016,4000,3016,30654,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/4/2016,4000,3016,30643,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/7/2016,4000,3016,30644,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/8/2016,4000,3016,30645,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/9/2016,4000,3016,30646,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/10/2016,4000,3016,30647,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/11/2016,4000,3016,30648,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/27/2016,4000,3016,30637,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/28/2016,4000,3016,30638,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/31/2016,4000,3016,30639,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/1/2016,4000,3016,30640,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/2/2016,4000,3016,30641,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
11/3/2016,4000,3016,30642,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/19/2016,4000,3016,30631,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/20/2016,4000,3016,30632,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/21/2016,4000,3016,30633,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/24/2016,4000,3016,30634,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/25/2016,4000,3016,30635,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/26/2016,4000,3016,30636,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/11/2016,4000,3016,30625,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/12/2016,4000,3016,30626,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/13/2016,4000,3016,30627,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/14/2016,4000,3016,30628,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/17/2016,4000,3016,30629,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/18/2016,4000,3016,30630,54.0000,459.0000,28.4600,2.7500,18.9600,22.7400,6.6500
10/3/2016,4000,1012,30684,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
10/4/2016,4000,1012,30685,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
10/5/2016,4000,1012,30686,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
10/6/2016,4000,1012,30687,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
10/7/2016,4000,1012,30688,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
10/10/2016,4000,1012,30689,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/30/2016,4000,1012,30726,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
12/1/2016,4000,1012,30727,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
12/2/2016,4000,1012,30728,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
12/5/2016,4000,1012,30729,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
12/6/2016,4000,1012,30730,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/22/2016,4000,1012,30720,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/23/2016,4000,1012,30721,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/24/2016,4000,1012,30722,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/25/2016,4000,1012,30723,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/28/2016,4000,1012,30724,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/29/2016,4000,1012,30725,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/14/2016,4000,1012,30714,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/15/2016,4000,1012,30715,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/16/2016,4000,1012,30716,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/17/2016,4000,1012,30717,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/18/2016,4000,1012,30718,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/21/2016,4000,1012,30719,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/4/2016,4000,1012,30708,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/7/2016,4000,1012,30709,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/8/2016,4000,1012,30710,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/9/2016,4000,1012,30711,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/10/2016,4000,1012,30712,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/11/2016,4000,1012,30713,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
10/27/2016,4000,1012,30702,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
10/28/2016,4000,1012,30703,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
10/31/2016,4000,1012,30704,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/1/2016,4000,1012,30705,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/2/2016,4000,1012,30706,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
11/3/2016,4000,1012,30707,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
10/19/2016,4000,1012,30696,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
10/20/2016,4000,1012,30697,5.0000,42.5000,2.6400,0.2600,1.7600,2.1100,0.6000
