ID,JobNumber,EmployeeNumber,WorkDate,CategoriesDetailID,RecordTypeID,SequenceNumber,Hours,InTime,OutTime,Lunch,ForceOTToThisJob,PayRate,SpecialPayRate,PaidByCheckID,OvertimeHours,DoubletimeHours,WorkTicketNumber
117720,3001,2305,12/19/2016,1,5,1,7.93,12/30/1899 7:08:00 PM,12/30/1899 3:34:00 AM,0.5,0,8.05,0,14061,0,0,
117721,1053,2306,12/19/2016,1,5,1,4,12/30/1899 2:45:00 PM,12/30/1899 6:45:00 PM,0,0,9,0,14062,0,0,
117722,3001,2338,12/19/2016,1,5,1,7.17,12/30/1899 6:18:00 PM,12/30/1899 1:58:00 AM,0.5,0,8.05,0,14065,0,0,
117723,3001,2341,12/19/2016,1,5,1,7.73,12/30/1899 6:48:00 PM,12/30/1899 3:02:00 AM,0.5,0,8.05,0,14066,0,0,
117724,5011,2359,12/20/2016,1,8,1,8.02,12/30/1899 5:30:00 PM,12/30/1899 2:01:00 AM,0.5,0,12,0,14068,0,0,
117725,3000,2374,12/19/2016,1,8,1,4.55,12/30/1899 2:59:00 PM,12/30/1899 7:32:00 PM,0,0,8.05,0,14071,0,0,
117726,3001,2376,12/19/2016,1,5,1,5.95,12/30/1899 9:50:00 PM,12/30/1899 4:17:00 AM,0.5,0,8.05,0,14072,0,0,
117727,3001,2381,12/19/2016,1,5,1,6.83,12/30/1899 8:45:00 PM,12/30/1899 4:05:00 AM,0.5,0,8.05,0,14073,0,0,
117728,3001,2400,12/19/2016,1,5,1,5.48,12/30/1899 9:00:00 PM,12/30/1899 2:59:00 AM,0.5,0,8.05,0,14075,0,0,
117729,3001,2401,12/19/2016,1,5,1,5.47,12/30/1899 9:00:00 PM,12/30/1899 2:58:00 AM,0.5,0,8.05,0,14076,0,0,
117730,1033,2426,12/19/2016,1,5,1,6.05,12/30/1899 3:36:00 PM,12/30/1899 10:09:00 PM,0.5,0,12,0,14079,0,0,
117731,1003,2458,12/19/2016,1,5,1,7,12/30/1899 6:00:00 PM,12/30/1899 1:30:00 AM,0.5,0,10,0,14080,0,0,
117732,1066,2480,12/19/2016,1,8,1,9.97,12/30/1899 1:54:00 PM,12/30/1899 12:22:00 AM,0.5,0,12,0,14081,0,0,
117733,1061,2491,12/19/2016,1,5,1,2.7,12/30/1899 8:11:00 PM,12/30/1899 10:53:00 PM,0,0,9,0,14084,0,0,
117734,1051,2510,12/19/2016,1,8,1,5.38,12/30/1899 6:00:00 PM,12/30/1899 11:23:00 PM,0,0,10,0,14088,0,0,
117735,3000,2570,12/19/2016,1,5,1,4.53,12/30/1899 3:00:00 PM,12/30/1899 7:32:00 PM,0,0,8.05,0,14091,0,0,
117736,3001,2576,12/19/2016,1,5,1,5.45,12/30/1899 9:00:00 PM,12/30/1899 2:57:00 AM,0.5,0,8.05,0,14094,0,0,
117737,3001,2578,12/19/2016,1,5,1,5.95,12/30/1899 9:50:00 PM,12/30/1899 4:17:00 AM,0.5,0,8.05,0,14095,0,0,
117738,4040,2601,12/19/2016,1,5,1,3.98,12/30/1899 7:00:00 PM,12/30/1899 10:59:00 PM,0,0,9,0,14097,0,0,
117739,3000,2609,12/19/2016,1,5,1,4.5,12/30/1899 3:00:00 PM,12/30/1899 7:30:00 PM,0,0,8.05,0,14098,0,0,
117740,3001,2612,12/19/2016,1,5,1,5.48,12/30/1899 9:00:00 PM,12/30/1899 2:59:00 AM,0.5,0,8.05,0,14099,0,0,
117741,3001,2623,12/19/2016,1,5,1,5.45,12/30/1899 9:00:00 PM,12/30/1899 2:57:00 AM,0.5,0,8.05,0,14103,0,0,
117742,3001,2641,12/19/2016,1,5,1,6.82,12/30/1899 7:41:00 PM,12/30/1899 3:00:00 AM,0.5,0,9,0,14108,0,0,
117743,1058,2644,12/19/2016,1,5,1,4.13,12/30/1899 5:52:00 PM,12/30/1899 10:00:00 PM,0,0,9,0,14109,0,0,
117744,1057,2661,12/19/2016,1,5,1,5.07,12/30/1899 6:00:00 PM,12/30/1899 11:04:00 PM,0,0,12,0,14112,0,0,
117745,1056,2661,12/19/2016,1,5,1,1.03,12/30/1899 11:04:00 PM,12/30/1899 12:06:00 AM,0,0,12,0,14112,0,0,
117746,3001,2682,12/19/2016,1,8,1,7.85,12/30/1899 6:22:00 PM,12/30/1899 2:43:00 AM,0.5,0,10,0,14113,0,0,
117747,3001,2684,12/19/2016,1,5,1,7.43,12/30/1899 7:19:00 PM,12/30/1899 3:15:00 AM,0.5,0,8.05,0,14114,0,0,
117748,1066,2704,12/19/2016,1,5,1,5.15,12/30/1899 6:13:00 PM,12/30/1899 11:52:00 PM,0.5,0,9,0,14117,0,0,
117749,3001,2730,12/19/2016,1,8,1,4.6,12/30/1899 6:54:00 PM,12/30/1899,0.5,0,10,0,14120,0,0,
117750,3001,2736,12/19/2016,1,5,1,5.42,12/30/1899 9:00:00 PM,12/30/1899 2:55:00 AM,0.5,0,8.05,0,14122,0,0,
117751,5011,2741,12/19/2016,1,5,1,8.12,12/30/1899 5:25:00 PM,12/30/1899 2:02:00 AM,0.5,0,9,0,14124,0,0,
117752,5011,2752,12/19/2016,1,5,1,8.1,12/30/1899 5:24:00 PM,12/30/1899 2:00:00 AM,0.5,0,9,0,14126,0,0,
117753,5011,2767,12/19/2016,1,5,1,7.92,12/30/1899 5:35:00 PM,12/30/1899 2:00:00 AM,0.5,0,8.75,0,14127,0,0,
117754,3001,2781,12/19/2016,1,5,1,5.82,12/30/1899 8:44:00 PM,12/30/1899 3:03:00 AM,0.5,0,8.05,0,14133,0,0,
117755,3001,2783,12/19/2016,1,5,1,6.95,12/30/1899 6:04:00 PM,12/30/1899 1:31:00 AM,0.5,0,8.05,0,14134,0,0,
117756,1032,2784,12/19/2016,1,5,1,5.45,12/30/1899 4:08:00 PM,12/30/1899 10:05:00 PM,0.5,0,8.5,0,14135,0,0,
117757,3038,2789,12/19/2016,1,5,1,6.72,12/30/1899 3:00:00 PM,12/30/1899 10:13:00 PM,0.5,0,9,0,14136,0,0,
117758,3025,2806,12/19/2016,1,5,1,4.72,12/30/1899 5:45:00 PM,12/30/1899 10:58:00 PM,0.5,0,8.05,0,14137,0,0,
117759,3003,2844,12/19/2016,1,5,1,6.67,12/30/1899 8:50:00 PM,12/30/1899 4:00:00 AM,0.5,0,8.05,0,14140,0,0,
117760,5011,2848,12/19/2016,1,5,1,8,12/30/1899 3:30:00 PM,12/30/1899,0.5,0,8.75,0,14142,0,0,
117761,1065,2858,12/19/2016,1,5,1,3.5,12/30/1899 6:28:00 PM,12/30/1899 9:58:00 PM,0,0,9,0,14145,0,0,
117762,3025,2888,12/19/2016,1,5,1,4.87,12/30/1899 5:40:00 PM,12/30/1899 11:02:00 PM,0.5,0,8.05,0,14148,0,0,
117763,1070,2890,12/19/2016,1,8,2,2,12/30/1899 6:25:00 PM,12/30/1899 8:25:00 PM,0,0,9,0,14149,0,0,
117764,1068,2890,12/19/2016,1,5,2,1.58,12/30/1899 8:25:00 PM,12/30/1899 10:00:00 PM,0,0,9,0,14149,0,0,
117765,1003,2924,12/19/2016,1,5,1,7.03,12/30/1899 6:00:00 PM,12/30/1899 1:32:00 AM,0.5,0,8.45,0,14150,0,0,
117766,1003,2931,12/19/2016,1,5,1,7.02,12/30/1899 6:00:00 PM,12/30/1899 1:31:00 AM,0.5,0,8.45,0,14151,0,0,
117767,1058,2940,12/19/2016,1,8,1,8,12/30/1899 1:30:00 PM,12/30/1899 10:00:00 PM,0.5,0,12,0,14152,0,0,
117768,5011,2948,12/19/2016,1,5,1,8,12/30/1899 3:30:00 PM,12/30/1899,0.5,0,8.75,0,14153,0,0,
117769,1057,2950,12/19/2016,1,5,1,4.03,12/30/1899 6:09:00 PM,12/30/1899 10:11:00 PM,0,0,9,0,14154,0,0,
117770,1056,2950,12/19/2016,1,5,1,0.88,12/30/1899 10:22:00 PM,12/30/1899 11:15:00 PM,0,0,9,0,14154,0,0,
117771,3012,2951,12/19/2016,1,5,1,7.47,12/30/1899 5:32:00 PM,12/30/1899 1:30:00 AM,0.5,0,8.05,0,14155,0,0,
117772,3001,2960,12/19/2016,1,5,1,5.52,12/30/1899 9:09:00 PM,12/30/1899 3:10:00 AM,0.5,0,8.05,0,14158,0,0,
117773,3001,2963,12/19/2016,1,5,1,5.58,12/30/1899 9:00:00 PM,12/30/1899 3:05:00 AM,0.5,0,8.05,0,14159,0,0,
117774,1066,2964,12/19/2016,1,5,1,5.72,12/30/1899 6:05:00 PM,12/30/1899 12:18:00 AM,0.5,0,9,0,14160,0,0,
117775,3001,2976,12/19/2016,1,5,1,5.57,12/30/1899 9:00:00 PM,12/30/1899 3:04:00 AM,0.5,0,8.05,0,14162,0,0,
117776,3025,2981,12/19/2016,1,5,1,4.8,12/30/1899 5:41:00 PM,12/30/1899 10:59:00 PM,0.5,0,8.05,0,14163,0,0,
117777,1066,2982,12/19/2016,1,5,1,5.75,12/30/1899 6:03:00 PM,12/30/1899 12:18:00 AM,0.5,0,9,0,14164,0,0,
117778,3043,2989,12/19/2016,1,8,1,4.07,12/30/1899 5:41:00 PM,12/30/1899 9:45:00 PM,0,0,9,0,14165,0,0,
117779,1051,2990,12/19/2016,1,5,1,4.42,12/30/1899 6:44:00 PM,12/30/1899 11:09:00 PM,0,0,9,0,14166,0,0,
117780,3045,3008,12/19/2016,1,5,1,8.05,12/30/1899 8:09:00 PM,12/30/1899 4:42:00 AM,0.5,0,8.5,0,14171,0,0,
117781,3045,3010,12/19/2016,1,5,1,8.07,12/30/1899 8:09:00 PM,12/30/1899 4:43:00 AM,0.5,0,8.5,0,14173,0,0,
117782,3045,3026,12/19/2016,1,8,1,8.07,12/30/1899 6:56:00 AM,12/30/1899 3:30:00 PM,0.5,0,13.5,0,14182,0,0,
117783,3001,3030,12/19/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
117784,3001,3030,12/19/2016,1,5,2,5.78,12/30/1899 8:46:00 PM,12/30/1899 3:03:00 AM,0.5,0,8.05,0,14184,0,0,
117785,1034,3044,12/19/2016,1,5,1,7.98,12/30/1899 10:00:00 AM,12/30/1899 6:29:00 PM,0.5,0,8.5,0,14187,0,0,
117786,3000,3048,12/19/2016,1,5,1,4.52,12/30/1899 3:00:00 PM,12/30/1899 7:31:00 PM,0,0,8.05,0,14189,0,0,
117787,3001,3074,12/19/2016,1,5,1,5.73,12/30/1899 8:42:00 PM,12/30/1899 2:56:00 AM,0.5,0,8.05,0,14195,0,0,
117788,3001,3078,12/19/2016,1,5,1,5.17,12/30/1899 9:23:00 PM,12/30/1899 3:03:00 AM,0.5,0,8.05,0,14196,0,0,
117789,3001,3080,12/19/2016,1,5,1,5.75,12/30/1899 8:43:00 PM,12/30/1899 2:58:00 AM,0.5,0,8.05,0,14198,0,0,
117790,3000,3082,12/19/2016,1,5,1,11,12/30/1899 7:30:00 AM,12/30/1899 7:30:00 PM,1,0,8.05,0,14199,0,0,
117791,1053,3095,12/19/2016,1,5,1,5,12/30/1899 4:22:00 PM,12/30/1899 9:52:00 PM,0.5,0,11,0,14201,0,0,
117792,3042,3098,12/19/2016,1,5,1,4.08,12/30/1899 5:41:00 PM,12/30/1899 9:46:00 PM,0,0,9,0,14202,0,0,
117793,3001,3099,12/19/2016,1,5,1,5.8,12/30/1899 8:42:00 PM,12/30/1899 3:00:00 AM,0.5,0,8.05,0,14203,0,0,
117794,3001,3101,12/19/2016,1,5,1,5.8,12/30/1899 8:41:00 PM,12/30/1899 2:59:00 AM,0.5,0,8.05,0,14204,0,0,
117795,5011,3119,12/19/2016,1,5,1,8.07,12/30/1899 5:25:00 PM,12/30/1899 1:59:00 AM,0.5,0,8.75,0,14209,0,0,
117796,3042,3133,12/19/2016,1,8,1,5.1,12/30/1899 5:32:00 PM,12/30/1899 10:38:00 PM,0,0,10,0,14211,0,0,
117797,3006,3138,12/19/2016,1,5,1,6.38,12/30/1899 5:49:00 PM,12/30/1899 12:42:00 AM,0.5,0,8.05,0,14212,0,0,
117798,1066,3145,12/19/2016,1,5,1,5.48,12/30/1899 6:04:00 PM,12/30/1899 12:03:00 AM,0.5,0,9,0,14214,0,0,
117799,3042,3148,12/19/2016,1,5,1,4.03,12/30/1899 6:00:00 PM,12/30/1899 10:02:00 PM,0,0,9,0,14215,0,0,
117800,3001,3150,12/19/2016,1,5,1,5.95,12/30/1899 8:43:00 PM,12/30/1899 3:10:00 AM,0.5,0,8.05,0,14216,0,0,
117801,3001,3153,12/19/2016,1,5,1,6.73,12/30/1899 8:49:00 PM,12/30/1899 4:03:00 AM,0.5,0,8.05,0,14218,0,0,
117802,1061,3155,12/19/2016,1,5,1,4.63,12/30/1899 5:28:00 PM,12/30/1899 10:36:00 PM,0.5,0,12,0,14219,0,0,
117803,1060,3155,12/19/2016,1,5,1,2.95,12/30/1899 11:55:00 PM,12/30/1899 2:52:00 AM,0,0,12,0,14219,0,0,
117804,1058,3156,12/19/2016,1,5,1,5.6,12/30/1899 3:54:00 PM,12/30/1899 10:00:00 PM,0.5,0,9,0,14220,0,0,
117805,3001,3165,12/19/2016,1,5,1,5.47,12/30/1899 9:00:00 PM,12/30/1899 2:58:00 AM,0.5,0,8.05,0,14223,0,0,
117806,3001,3169,12/19/2016,1,5,1,5.5,12/30/1899 9:00:00 PM,12/30/1899 3:00:00 AM,0.5,0,8.05,0,14224,0,0,
117807,3008,3173,12/19/2016,1,5,1,8.17,12/30/1899 10:39:00 AM,12/30/1899 7:19:00 PM,0.5,0,15,0,14226,0,0,
117808,4500,3174,12/19/2016,9,5,2,0.2,12/30/1899 7:23:00 PM,12/30/1899 7:35:00 PM,0,0,18,0,14298,0,0,
117809,1003,3175,12/19/2016,1,5,1,8.07,12/30/1899 4:59:00 PM,12/30/1899 1:33:00 AM,0.5,0,12,0,14227,0,0,
117810,3038,3179,12/19/2016,1,8,1,9.13,12/30/1899 1:41:00 PM,12/30/1899 11:19:00 PM,0.5,0,11,0,14230,0,0,
117811,1066,3186,12/19/2016,1,5,1,5.6,12/30/1899 6:03:00 PM,12/30/1899 12:09:00 AM,0.5,0,9,0,14232,0,0,
117812,3038,3193,12/19/2016,1,5,1,7.82,12/30/1899 3:00:00 PM,12/30/1899 11:19:00 PM,0.5,0,9,0,14234,0,0,
117813,3000,3202,12/19/2016,1,8,1,4.5,12/30/1899 3:00:00 PM,12/30/1899 7:30:00 PM,0,0,8.05,0,14238,0,0,
117814,3000,3202,12/19/2016,1,8,2,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
117815,3022,3206,12/19/2016,1,5,1,4,12/30/1899 6:01:00 PM,12/30/1899 10:01:00 PM,0,0,8.05,0,14239,0,0,
117816,1057,3208,12/19/2016,1,5,1,4.1,12/30/1899 6:00:00 PM,12/30/1899 10:06:00 PM,0,0,9,0,14240,0,0,
117817,1003,3210,12/19/2016,1,5,1,8.03,12/30/1899 4:59:00 PM,12/30/1899 1:31:00 AM,0.5,0,8.45,0,14241,0,0,
117818,1051,3214,12/19/2016,1,8,1,5.32,12/30/1899 5:50:00 PM,12/30/1899 11:09:00 PM,0,0,9,0,14243,0,0,
117819,3016,3220,12/19/2016,1,5,1,7.7,12/30/1899 5:47:00 PM,12/30/1899 1:59:00 AM,0.5,0,10,0,14245,0,0,
117820,1033,3231,12/19/2016,1,5,1,4.07,12/30/1899 6:00:00 PM,12/30/1899 10:04:00 PM,0,0,9,0,14251,0,0,
117821,1003,3234,12/19/2016,1,5,1,8.03,12/30/1899 4:59:00 PM,12/30/1899 1:31:00 AM,0.5,0,8.45,0,14253,0,0,
117822,1053,3237,12/19/2016,1,5,1,4,12/30/1899 3:02:00 PM,12/30/1899 7:02:00 PM,0,0,9,0,14254,0,0,
117823,5011,3239,12/19/2016,1,5,1,8.03,12/30/1899 5:29:00 PM,12/30/1899 2:01:00 AM,0.5,0,9,0,14255,0,0,
117824,1033,3245,12/19/2016,1,5,1,4.15,12/30/1899 6:00:00 PM,12/30/1899 10:09:00 PM,0,0,9,0,14259,0,0,
117825,1057,3248,12/19/2016,1,5,1,3.85,12/30/1899 6:46:00 PM,12/30/1899 10:37:00 PM,0,0,9,0,14261,0,0,
117826,1003,3253,12/19/2016,1,5,1,7.05,12/30/1899 6:00:00 PM,12/30/1899 1:33:00 AM,0.5,0,8.45,0,14264,0,0,
117827,3001,3254,12/19/2016,1,5,1,5.78,12/30/1899 8:44:00 PM,12/30/1899 3:01:00 AM,0.5,0,8.05,0,14265,0,0,
117828,3042,3257,12/19/2016,1,5,1,3.7,12/30/1899 6:47:00 PM,12/30/1899 10:29:00 PM,0,0,9,0,14268,0,0,
117829,3038,3258,12/19/2016,1,5,1,4.18,12/30/1899 6:00:00 PM,12/30/1899 10:11:00 PM,0,0,9,0,14269,0,0,
117830,1066,3259,12/19/2016,1,5,2,7.93,12/30/1899 6:04:00 PM,12/30/1899 2:30:00 AM,0.5,0,12,0,14270,0,0,
117831,3037,3305,12/19/2016,1,5,1,0,12/30/1899 6:57:00 AM,,0,0,,0,,0,0,
117832,1003,3306,12/19/2016,1,5,1,7,12/30/1899 6:00:00 PM,12/30/1899 1:30:00 AM,0.5,0,8.45,0,14275,0,0,
117833,1003,3314,12/19/2016,1,5,1,4.7,12/30/1899 6:00:00 PM,12/30/1899 11:12:00 PM,0.5,0,10,0,14279,0,0,
117834,3000,2482,12/17/2016,1,8,1,6.5,12/30/1899 7:30:00 AM,12/30/1899 2:30:00 PM,0.5,0,8.05,0,14082,1.58,0,
117835,3031,851,12/20/2016,1,5,1,6.22,12/30/1899 5:47:00 AM,12/30/1899 12:30:00 PM,0.5,0,10,0,14302,0,0,
117836,3000,1119,12/20/2016,1,5,1,6.12,12/30/1899 6:00:00 AM,12/30/1899 12:37:00 PM,0.5,0,8.05,0,13994,0,0,
117837,3004,1496,12/20/2016,1,8,2,7.98,12/30/1899 6:31:00 AM,12/30/1899 3:30:00 PM,1,0,12,0,14014,0,0,
117838,1037,1549,12/20/2016,1,5,1,2.18,12/30/1899 6:51:00 AM,12/30/1899 9:02:00 AM,0,0,9,0,14015,0,0,
117839,1073,1549,12/20/2016,1,5,1,1.08,12/30/1899 9:07:00 AM,12/30/1899 10:12:00 AM,0,0,9,0,14015,0,0,
117840,1074,1549,12/20/2016,1,5,1,2.1,12/30/1899 10:19:00 AM,12/30/1899 12:25:00 PM,0,0,9,0,14015,0,0,
117841,1037,1549,12/20/2016,1,5,2,0.55,12/30/1899 12:27:00 PM,12/30/1899 1:00:00 PM,0,0,9,0,14015,0,0,
117842,1041,1704,12/19/2016,1,8,1,5.23,12/30/1899 12:30:00 AM,12/30/1899 6:14:00 AM,0.5,0,9,0,14019,0,0,
117843,4040,1788,12/20/2016,1,5,1,3.52,12/30/1899 8:26:00 AM,12/30/1899 11:57:00 AM,0,0,15,0,14021,0,0,
117844,3000,2501,12/20/2016,1,5,1,4.5,12/30/1899 6:00:00 AM,12/30/1899 10:30:00 AM,0,0,8.05,0,14085,0,0,
117845,3045,3070,12/20/2016,1,5,1,5.15,12/30/1899 6:35:00 AM,12/30/1899 12:14:00 PM,0.5,0,8.5,0,14193,0,0,
117846,3000,3079,12/20/2016,1,5,1,6.52,12/30/1899 6:00:00 AM,12/30/1899 1:01:00 PM,0.5,0,9,0,14197,0,0,
117847,1003,186,12/20/2016,1,5,1,7.97,12/30/1899 7:00:00 AM,12/30/1899 3:28:00 PM,0.5,0,11,0,13956,0,0,
117848,5000,379,12/20/2016,1,5,1,8.22,12/30/1899 8:13:00 AM,12/30/1899 5:26:00 PM,1,0,16.38,0,13958,0,0,
117849,3008,512,12/20/2016,1,5,1,8.05,12/30/1899 5:45:00 AM,12/30/1899 2:18:00 PM,0.5,0,8.05,0,13959,0,0,
117850,3000,610,12/20/2016,1,5,1,6.37,12/30/1899 8:00:00 AM,12/30/1899 2:52:00 PM,0.5,0,8.05,0,13961,0,0,
117851,3000,618,12/20/2016,1,5,1,6.5,12/30/1899 8:00:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.05,0,13962,0,0,
117852,3000,801,12/20/2016,1,5,1,8,12/30/1899 6:00:00 AM,12/30/1899 2:30:00 PM,0.5,0,9,0,13972,0,0,
117853,1058,811,12/20/2016,1,5,1,4.2,12/30/1899 10:00:00 AM,12/30/1899 2:12:00 PM,0,0,9.5,0,13973,0,0,
117854,3012,827,12/20/2016,1,5,1,8.07,12/30/1899 7:26:00 AM,12/30/1899 4:00:00 PM,0.5,0,8.05,0,13975,0,0,
117855,3012,854,12/20/2016,1,5,1,8.08,12/30/1899 7:26:00 AM,12/30/1899 4:01:00 PM,0.5,0,8.05,0,13979,0,0,
117856,3012,877,12/20/2016,1,5,1,7.98,12/30/1899 7:00:00 AM,12/30/1899 3:29:00 PM,0.5,0,10,0,13980,0,0,
117857,3012,893,12/20/2016,1,5,1,8.03,12/30/1899 7:27:00 AM,12/30/1899 3:59:00 PM,0.5,0,8.05,0,13981,0,0,
117858,3008,907,12/20/2016,1,5,1,7.92,12/30/1899 9:26:00 AM,12/30/1899 5:51:00 PM,0.5,0,10,0,13982,0,0,
117859,3027,1002,12/20/2016,1,5,1,7.97,12/30/1899 6:31:00 AM,12/30/1899 2:59:00 PM,0.5,0,8.75,0,13984,0,0,
117860,3031,1058,12/20/2016,1,5,1,7.6,12/30/1899 5:54:00 AM,12/30/1899 2:00:00 PM,0.5,0,10,0,13990,0,0,
117861,3000,1065,12/20/2016,1,5,1,7,12/30/1899 7:30:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.05,0,13991,0,0,
117862,3000,1092,12/20/2016,1,5,1,6.37,12/30/1899 8:08:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.05,0,13992,0,0,
117863,3025,1170,12/20/2016,1,5,1,8,12/30/1899 7:07:00 AM,12/30/1899 3:37:00 PM,0.5,0,9,0,13996,0,0,
117864,3027,1185,12/20/2016,1,5,1,7.98,12/30/1899 6:23:00 AM,12/30/1899 2:52:00 PM,0.5,0,8.75,0,13997,0,0,
117865,3027,1217,12/20/2016,1,5,1,8.05,12/30/1899 6:20:00 AM,12/30/1899 2:53:00 PM,0.5,0,8.75,0,14000,0,0,
117866,3027,1252,12/20/2016,1,5,1,8.07,12/30/1899 6:18:00 AM,12/30/1899 2:52:00 PM,0.5,0,8.75,0,14002,0,0,
117867,1025,1362,12/20/2016,1,5,1,8,12/30/1899 7:30:00 AM,12/30/1899 4:00:00 PM,0.5,0,8.5,0,14004,0,0,
117868,3008,1366,12/20/2016,1,5,1,6.18,12/30/1899 10:17:00 AM,12/30/1899 4:58:00 PM,0.5,0,14,0,14006,0,0,
117869,3008,1382,12/20/2016,1,5,1,8.23,12/30/1899 6:14:00 AM,12/30/1899 2:58:00 PM,0.5,0,8.05,0,14007,0,0,
117870,3012,1436,12/20/2016,1,5,1,7.53,12/30/1899 8:00:00 AM,12/30/1899 4:02:00 PM,0.5,0,8.05,0,14010,0,0,
117871,3000,1462,12/20/2016,1,5,1,7.28,12/30/1899 7:45:00 AM,12/30/1899 3:32:00 PM,0.5,0,8.05,0,14012,0,0,
117872,3000,1482,12/20/2016,1,5,1,7.52,12/30/1899 7:30:00 AM,12/30/1899 3:31:00 PM,0.5,0,8.05,0,14013,0,0,
117873,3004,1496,12/20/2016,1,8,3,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
117874,4037,1884,12/20/2016,1,5,1,8.42,12/30/1899 6:43:00 AM,12/30/1899 3:38:00 PM,0.5,0,9,0,14024,0,0,
117875,4500,1929,12/20/2016,9,5,1,3.8,12/30/1899 10:37:00 AM,12/30/1899 2:25:00 PM,0,0,8.5,0,14027,0,0,
117876,7001,1961,12/20/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
117877,1066,1969,12/20/2016,1,5,1,8.25,12/30/1899 7:55:00 AM,12/30/1899 4:40:00 PM,0.5,0,9,0,14029,0,0,
117878,3008,1991,12/20/2016,1,5,1,8.1,12/30/1899 5:45:00 AM,12/30/1899 2:21:00 PM,0.5,0,8.05,0,14033,0,0,
117879,3029,2051,12/20/2016,1,8,1,0,12/30/1899,12/30/1899,0,0,,0,,0,0,
117880,5011,2066,12/20/2016,1,5,1,8,12/30/1899 6:30:00 AM,12/30/1899 3:00:00 PM,0.5,0,10,0,14037,0,0,
117881,3000,2089,12/20/2016,1,5,1,6.52,12/30/1899 8:00:00 AM,12/30/1899 3:01:00 PM,0.5,0,8.05,0,14038,0,0,
117882,3000,2187,12/20/2016,1,8,1,7.4,12/30/1899 7:55:00 AM,12/30/1899 3:49:00 PM,0.5,0,8.05,0,14048,0,0,
117883,3000,2200,12/20/2016,1,5,1,7.02,12/30/1899 7:30:00 AM,12/30/1899 3:01:00 PM,0.5,0,8.05,0,14050,0,0,
117884,3000,2245,12/20/2016,1,5,1,8,12/30/1899 6:00:00 AM,12/30/1899 2:30:00 PM,0.5,0,8.05,0,14055,0,0,
117885,3037,2264,12/20/2016,1,5,1,8,12/30/1899 7:00:00 AM,12/30/1899 3:30:00 PM,0.5,0,8.75,0,14056,0,0,
117886,3008,2284,12/20/2016,1,5,1,8,12/30/1899 7:14:00 AM,12/30/1899 3:44:00 PM,0.5,0,8.5,0,14059,0,0,
117887,3000,2286,12/20/2016,1,5,1,8.47,12/30/1899 7:30:00 AM,12/30/1899 4:28:00 PM,0.5,0,8.05,0,14060,0,0,
117888,3040,2333,12/20/2016,1,5,1,8.62,12/30/1899 8:30:00 AM,12/30/1899 6:07:00 PM,1,0,10,0,14300,0,0,
117889,3001,2338,12/20/2016,1,5,1,0,12/30/1899 4:42:00 PM,12/30/1899 4:42:00 PM,0,0,,0,,0,0,
117890,5011,2408,12/20/2016,1,5,1,8.02,12/30/1899 6:30:00 AM,12/30/1899 3:01:00 PM,0.5,0,8.75,0,14077,0,0,
117891,3000,2421,12/20/2016,1,5,1,8,12/30/1899 6:00:00 AM,12/30/1899 2:30:00 PM,0.5,0,8.05,0,14078,0,0,
117892,3000,2482,12/20/2016,1,5,1,7,12/30/1899 7:30:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.05,0,14082,0,0,
117893,3027,2508,12/20/2016,1,5,1,8.08,12/30/1899 6:16:00 AM,12/30/1899 2:51:00 PM,0.5,0,9.25,0,14087,0,0,
117894,3037,2537,12/20/2016,1,5,1,7.92,12/30/1899 7:00:00 AM,12/30/1899 3:25:00 PM,0.5,0,11,0,14089,0,0,
117895,3000,2547,12/20/2016,1,5,1,7.07,12/30/1899 7:30:00 AM,12/30/1899 3:04:00 PM,0.5,0,8.5,0,14090,0,0,
117896,3012,2573,12/20/2016,1,5,1,8.02,12/30/1899 7:28:00 AM,12/30/1899 3:59:00 PM,0.5,0,8.05,0,14093,0,0,
117897,3000,2613,12/20/2016,1,5,1,7.53,12/30/1899 7:30:00 AM,12/30/1899 3:32:00 PM,0.5,0,9.05,0,14100,0,0,
117898,3027,2614,12/20/2016,1,5,1,8.03,12/30/1899 6:28:00 AM,12/30/1899 3:00:00 PM,0.5,0,8.75,0,14101,0,0,
117899,3000,2620,12/20/2016,1,5,1,6.27,12/30/1899 7:33:00 AM,12/30/1899 2:20:00 PM,0.5,0,9.25,0,14102,0,0,
117900,3000,2627,12/20/2016,1,5,1,7.03,12/30/1899 7:30:00 AM,12/30/1899 3:02:00 PM,0.5,0,8.05,0,14104,0,0,
117901,3012,2632,12/20/2016,1,5,1,7.98,12/30/1899 7:33:00 AM,12/30/1899 4:02:00 PM,0.5,0,8.05,0,14105,0,0,
117902,1053,2648,12/20/2016,1,5,1,8,12/30/1899 8:03:00 AM,12/30/1899 4:33:00 PM,0.5,0,9,0,14110,0,0,
117903,3040,2654,12/20/2016,1,5,1,8.62,12/30/1899 8:30:00 AM,12/30/1899 6:07:00 PM,1,0,8.5,0,14111,0,0,
